,url,is_phishing,blacklist,is_ipaddress,is_at,multi_domain,url_length,yg_domain,bad_cookie,foreign_links,mismatch_favi,no_dns,bad_ssl
190,https://www.amazon-3c.top/signin/?openid_pape_max_auth_age=http://specs.openid.net/auth/2.0/identifier&amp;openid_return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=*EMAIL%20ADDRESS%20REMOVED&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,1,0,0,0,1,1,0,0,1,1,0,1
191,http://113.125.21.66/users/sign_in,1,0,1,0,0,0,0,0,0,1,0,1
192,https://www.c-jp.cc//,1,0,0,0,0,0,1,0,1,1,0,0
193,https://qztiqzwqwmvgcivbgkpgxqzspb-dot-gl099898987fhkl.uk.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
194,https://rediractionid547012016089540218057.blogspot.com/,1,0,0,0,0,0,0,0,0,1,0,0
195,http://www.tadriib.com/office/b7tm5pj1pkfgwvf5u7hhi606.php,1,0,0,0,0,0,1,0,0,0,0,1
196,"https://secure.oldschool.com-mn.ru/m=forum/forums.ws643,9073665756,4766556749,77654585599,3",1,0,0,0,1,1,1,0,1,1,0,1
197,https://rakuten.yamiga.net/l,1,0,0,0,0,0,1,0,0,1,1,1
198,http://vclpcesmwwfymdtlxrxeoqcyls-dot-poised-bot-306515.uk.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
199,http://kelpiesinc.com/HNR_Color/,1,0,0,0,0,0,0,0,0,1,0,1
200,http://physics.uctm.edu/ss/sites/default/files/styles/medium/pubilc/index.htm,1,0,0,0,0,1,0,0,0,1,0,1
201,http://greteldeblock.com/panel/pp/PPL14/ppl/69ae4c1165d670b06bc44a7c90f0a394mdkwmdazmthhmjm0zgu2mzmwyzm3ngm2oge1nje4yzg=/myaccount/biling,1,0,0,0,0,1,0,0,1,1,0,1
202,https://orange-rdv-mvp.ayaline.com/,1,0,0,0,0,0,0,0,0,0,0,0
203,http://lnstaqram.ru.com/hl=ru,1,0,0,0,0,0,0,0,0,1,0,1
204,https://iyoboaysyromudlutdpuztggmb-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
205,http://secure-online-payeemagement.com/halifax,1,0,0,0,0,0,1,0,0,1,0,1
206,http://ibank.qnbfinansbkonline.com/,1,0,0,0,0,0,1,0,0,1,0,0
207,https://breqohqdfrmspybqykgopqcwuz-dot-gl099898987fhkl.uk.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
208,http://lareference.ac.ma/,1,0,0,0,0,0,0,0,1,1,0,0
209,https://cefwebchat.chatbsservices.com.br/index.html,1,0,0,0,1,0,0,0,0,1,0,1
210,https://dota2og.top,1,0,0,0,0,0,0,0,0,0,0,0
211,https://www.securite-client.eu/labanque/bp/bp/3914dc04d373399c84c3d94a03998ec9/,1,0,0,0,0,1,0,0,1,1,0,1
212,https://switch.com.kw/.si/,1,0,0,0,0,0,0,0,0,1,0,1
213,http://planetw.ru/deals/secure.php,1,0,0,0,0,0,0,1,0,0,0,1
214,https://xkrjgluhzwsxtegjyzgpplnrzo-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
215,http://autosrobadoschile.com/tmp/plupload/relay/ibxolb/ibxolb/login/index-html/login/,1,0,0,0,0,1,0,0,0,0,0,1
216,https://betasus20.blogspot.com/,1,0,0,0,0,0,0,0,1,1,0,0
217,https://svelte-kdy6dk.stackblitz.io/,1,0,0,0,0,0,0,0,0,1,0,0
218,https://smbc-card.com.pvpoke.co/,1,0,0,0,0,0,0,0,0,1,0,0
219,"https://phuketconnexion.com/iuhsm,/NetVip/main",1,0,0,0,0,0,0,0,0,1,0,1
220,https://docs.google.com/forms/d/e/1FAIpQLScsvqBQqwb6TKLL9njrEVs-2kydrbyERHHF7QDv3OY015fxkw/viewform?usp=sf_link%3E/,1,0,0,0,0,1,0,0,0,0,0,1
221,https://sios.tech/login,1,0,0,0,0,0,0,0,1,1,0,1
222,https://go365.ajanswebhaber.com/hytuy1989d,1,0,0,0,0,0,0,0,0,1,0,1
223,http://techdirectbh.com/services/,1,0,0,0,0,0,0,0,0,1,0,1
224,https://servllces.runescape.com-oa.ru/,1,0,0,0,0,0,1,0,0,1,0,0
225,https://www.mahdistock.com/wp-includes/css/ebay.de/Einloggensoder-neu-anmelden-eBay.htm?usrtaglknnlrutokinprnnwgapaesgasnoaallnidabiatrizosauelabiasueotmcddznsirtlitlonpbradmaieggpauaakntnalswraasalnueditsgucoaanlrskduoibnoe77955883031,1,0,0,0,1,1,0,0,1,0,0,1
226,https://kusoe.edu.np/morg/Devo/CD/Doc.php,1,0,0,0,0,0,0,0,0,1,0,1
227,http://www.httpsservlces.runescape.com-ov.ru/,1,0,0,0,1,0,1,0,0,1,0,0
228,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAN__jdhOmtUMUg3Tk00RUhDT0VHSUdYSlUwQ0RBNENCMi4u,1,0,0,0,0,1,0,0,0,1,0,1
229,http://sites.google.com/site/libretyreserve,1,0,0,0,0,0,0,0,1,0,0,1
230,https://www.powr.io/form-builder/i/27476783#page,1,0,0,0,0,0,0,0,0,0,0,1
231,https://linktr.ee/TacazOfficialy,1,0,0,0,0,0,0,0,0,1,0,1
232,http://rioverdepar.com.br/plan/Seclude/login.php,1,0,0,0,0,0,0,0,0,1,0,1
233,http://fdlvietqahnjflkvfuvqnjcqcr-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
234,https://fb.expressturkeyi.com/,1,0,0,0,0,0,1,0,0,0,0,0
235,https://docs.google.com/forms/d/e/1FAIpQLScO0GVjSnu6VWouw1CnbY9HqMOVeqoekQ63vJ95s1xQ5gc01g/viewform?vc=0&c=0&w=1&flr=0&usp=mail_form_link,1,0,0,0,0,1,0,0,0,0,0,1
236,https://projec.arq.br/form/wells/cap.php,1,0,0,0,0,0,0,0,0,1,0,1
237,https://franzsebastiansalon.com/auth/?email=synickanash@legalshield.com,1,0,0,1,0,0,0,0,0,1,0,1
238,http://grupoabi.cl/wells/login/login.php?cmd=login_submit&amp;id=05266f651911812e21fdfe91a5a021ec05266f651911812e21fdfe91a5a021ec&amp;session=05266f651911812e21fdfe91a5a021ec05266f651911812e21fdfe91a5a021ec,1,0,0,0,0,1,0,0,0,0,0,1
239,http://smsenligne.myfreesites.net/,1,0,0,0,0,0,0,0,0,1,1,0
240,https://docs.google.com/forms/d/e/1FAIpQLScBeErfYysXDzA2OQbpaQv3bgg-BtaukXob7fgw3ocadQr7_A/viewform?usp=sf_link,1,0,0,0,0,1,0,0,0,0,0,1
241,https://urlz.fr/erUz,1,0,0,0,0,0,0,0,0,1,0,1
242,http://jdih.sambas.go.id/ildis/srccdre,1,0,0,0,0,0,0,0,0,1,0,1
243,http://managehosting.areaclienti.aruba.it.u1336879.cp.regruhosting.ru/fatturazione/,1,0,0,0,1,1,0,0,1,1,1,1
244,http://phx.chromeproxy.net/direct/aHR0cHM6Ly9tb2JpbGUuZmFjZWJvb2suY29tL2xvZ2luLnBocD9uZXh0PWh0dHBzJTNBJTJGJTJGbW9iaWxlLmZhY2Vib29rLmNvbSUyRnN0b3JpZXMucGhwJTNGYWZ0ZXJjdXJzb3JyJTNEMTQ2NjY5OTUyMSUyNTNBMTQ2NjY5OTUyMSUyNTNBMTQlMjUzQS0xMTg4Mjg5MjYxMDIxNTA1OTk3JTI1M0ExNDY2Njk4NDI5JTI1M0EwJTI2dGFiJTNEaF9ub3IlMjZfX21fbG9nX2FzeW5jX18lM0QxJTI2cmVmaWQlM0QyOCZyZWZzcmM9aHR0cHMlM0ElMkYlMkZtb2JpbGUuZmFjZWJvb2suY29tJTJGc3Rvcmllcy5waHAmcmVmaWQ9MjgmX3Jkcg--,1,0,0,0,0,1,0,0,0,1,0,1
245,http://webmail.telephone-sfr.com/,1,0,0,0,0,0,0,0,1,1,0,0
246,http://fairauditors.com/index.html,1,0,0,0,0,0,0,0,1,0,0,1
247,http://dkptblzubazgvjptuoznvzyofu-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
248,https://549acddf9e99149d828ed4530729d4d2-dot-solidstar-improts.uk.r.appspot.com/,1,0,0,0,1,1,0,0,0,0,0,0
249,http://id.sls.g.u.1yerqfxfm.mastery.edu.sa/.fgh/.ghj/?1kAMhIr8O,1,0,0,0,1,0,0,0,0,0,0,1
250,https://bbvpersonal.com/Particulares/login,1,0,0,0,0,0,0,0,0,1,1,1
251,http://lifeiswhatyoumakeofit.com/match_login/match.com/match/login1876.html,1,0,0,0,0,1,0,0,1,0,0,1
252,http://click.mail.onedrive.com/?qs=db04a8b2d7b04d1f6b3c69c4c5805dfc93097e61c800b87bab9654d4ce1ee7f86c05b36196ea1c673c13d490edbadd368c6e8f39eb68b3bb,1,0,0,0,0,1,0,1,1,0,0,1
253,http://rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru/srrqf.srrqoheare.pbz.r.de.a2ip.ru/~r/pff/main/~4/bhwx7rnbplc,1,0,0,0,1,1,0,0,0,1,0,1
254,http://portal.prizesforall.com//?id=YSokqfs2djpsdO0BMzRadHVPzmBflqbcmhuWVfoAzvofO6%2F%2FthPZIU4EQR147UGA1UK9x54awtMfJjUbuSHn8FECp3eb3JTg72k7nMrUQ5Mj9hTyJEZH%2BHQAnR7A%2BMVcZAZfpD%2B6mhnyhMdynTY%2F90I0tYxbe00m%2B0I0V2Qvz5lnLrkWnZ8GOXuzrSslUYPGY8V8CUD%2FcTTEcWx0YJwrVXEDxzfYEtviJzcywcYQpuLooFU6VNqdQ2v%2BosvcRQAfgaCjryd7cizi%2FrKmsqj0VLYQIi6daE9cDPMjFlHdWfg%3D,1,0,0,0,0,1,0,0,1,1,1,1
255,https://aliceflorist.com/themes/wellsfargo,1,0,0,0,0,0,0,1,1,0,0,1
256,http://test.arintek.ru/ZGknuISAbw.html?jhBgVdSEQ@ZSXDRcFvgHBniMOmmKIinHBUgyVtFCcRESXRDCfVGBH,1,0,0,1,0,1,0,0,0,0,0,1
257,https://www.amazon.co-jp.yeusijahis.top/,1,0,0,0,1,0,0,0,0,1,1,0
258,https://chirurgie-estetica.md/mobile-authgov/?labor_department,1,0,0,0,0,0,0,0,0,1,0,1
259,https://amazonsdeefssffd.xyz/mobile/,1,0,0,0,0,0,1,0,1,1,0,1
260,http://giffgaffnumber.com/,1,0,0,0,0,0,0,0,0,1,0,0
261,https://nigelgriffith.com/dnt/aliexpress/support/provides.php,1,0,0,0,0,0,0,0,1,0,0,1
262,https://enevis-investors.com/asdfgh/Secure/,1,0,0,0,0,0,0,0,0,1,0,1
263,https://passionfruit4576261.brizy.site/,1,0,0,0,0,0,0,0,1,0,1,0
264,http://gite-lafage.com/sg.html?ricco.severine@orange.fr,1,0,0,1,1,0,0,0,0,1,0,1
265,https://otomoto-konto54875424.eu/konto.html,1,0,0,0,0,0,0,0,1,1,0,1
266,http://47.74.231.192/users/sign_in,1,0,1,0,0,0,0,0,0,1,0,1
267,http://colorworxonline.com/,1,0,0,0,0,0,0,0,0,0,0,0
268,https://rebelution-security-52284617953284658452020126805-hk.tk/checkpoint_next.php,1,0,0,0,0,1,0,0,0,1,1,1
269,https://ehealthmax.com/b/?email=abuse@ionos.com,1,0,0,1,0,0,0,0,0,0,0,1
270,http://02-billing-support.org/,1,0,0,0,0,0,1,0,0,1,0,0
271,http://4574c5a83f3739528.temporary.link//DZE59G63BS5V23Q6F5V6FDBXDFVD65S/G0SFG54BXDFG5DV6D/T0SJEDR5TF4GFCEFZPGLFCRISFD/6EZF8E4GERF6ER65ER65,1,0,0,0,0,1,0,0,0,1,1,1
272,https://dev1.availsports1.com/DANIELGOHMERT.COM/service/,1,0,0,0,0,0,0,0,0,1,0,1
273,http://spk-directbank01.xyz/sp/anmeldung.php?starten=6viC5yOFfotILjKu0Zx38n2SkmsHaN&shufflUri?=30vh1jtcaOrd5eTuz7XA,1,0,0,0,0,1,1,0,0,0,0,1
274,http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@jamer.co.uk/,1,0,0,1,1,1,0,0,0,0,0,1
275,https://ewnutupzzkogsiapmafhbcmprr-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
276,https://sl.al/KrAT,1,0,0,0,0,0,0,0,1,1,0,1
277,https://urlz.fr/eclu,1,0,0,0,0,0,0,0,0,1,0,1
278,https://sites.google.com/site/verifycheckpointpaqes/,1,0,0,0,0,0,0,0,0,0,0,1
279,http://qdevtools.com/sys/e5ba7,1,0,0,0,0,0,0,0,1,0,0,1
280,http://rooyan.in/invoice/,1,0,0,0,0,0,0,0,1,0,0,1
281,https://greatmusica.com/nz/gateway.html,1,0,0,0,0,0,0,0,0,1,0,1
282,http://yezvjyinfyqucmuifwtuacudlm-dot-gl099898987fhkl.uk.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
283,https://viandjo.com/website/membership/service/payment.php?SessionID-xb=NL.=.._.62754983e3ae52a6e8e26750b7431196.=.Netherlands,1,0,0,0,1,1,0,0,1,0,0,1
284,https://pfzezxxzruqvoivqrzhbjtwksi-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
285,http://psservices.runescape.com-oa.ru/,1,0,0,0,0,0,1,0,0,1,0,0
286,https://phillipmill176545.clickfunnels.com/optin1614088498532,1,0,0,0,0,0,0,0,0,1,0,1
287,http://duemiglia.evoluzioneufficio.net/wp-content/plugins/admin/WellsFargo/WellsFargo/wells/index.html,1,0,0,0,0,1,0,0,1,1,1,1
288,https://www.paypal-opladen.be/en/login,1,0,0,0,0,0,0,0,0,0,0,1
289,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAZ__gy-0YdURTg3Mzc4WFIxVEQ3WDNBQVFOVDBHVkxMTC4u,1,0,0,0,0,1,0,0,0,1,0,1
290,http://www.securite-client.eu/labanque/bp/bp/,1,0,0,0,0,0,0,0,0,1,0,1
291,http://mgilaezuyztzyglfvmfhvwaenj-dot-gl909989876787.uk.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
292,https://23-96-231-47.cprapid.com/NOR/,1,0,0,0,0,0,0,0,0,1,1,1
293,https://kinstationery.com/4tr/?email=nobody@mycraftmail.com,1,0,0,1,0,0,0,0,1,1,0,1
294,https://u08qv44zu5h.typeform.com/to/Us08neqw,1,0,0,0,0,0,0,0,0,0,0,1
295,http://matthewnobert.com/chass/,1,0,0,0,0,0,0,0,0,1,0,1
296,http://confirm-my-newpayments.com/,1,0,0,0,0,0,1,0,0,1,0,0
297,https://gle39404049.rj.r.appspot.com/bob@mail.com,1,0,0,1,1,0,0,0,0,0,0,1
298,https://2-57-122-7.cprapid.com/unlocked,1,0,0,0,0,0,0,0,1,1,1,1
299,http://paxluf.com,1,0,0,0,0,0,1,0,1,0,0,1
300,https://sites.google.com/view/sfdfsdfbay/home,1,0,0,0,0,0,0,0,0,0,0,1
301,https://www.denartcc.org/,1,0,0,0,0,0,0,0,0,0,0,0
302,http://itkrduskavqysizkizuahecmau-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
303,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__SPB8HhURDNONDhFOUw3NDlaVjdYRFdDWjlZSEdSVS4u,1,0,0,0,0,1,0,0,0,1,0,1
304,http://peer.yourluv.co/15GiAQ,1,0,0,0,0,0,0,0,1,0,0,1
305,http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[emailÃÂ protected]tageapp.com/-/www.paypal.com/cgi-bin/,1,0,0,0,1,1,0,1,0,0,0,1
306,https://india-cosme-shop.com/logs/update-your-account-information/security-measure/log-in/,1,0,0,0,0,1,0,0,0,1,0,1
307,http://hrs-game.main.jp/ff10-2_hd/,1,0,0,0,0,0,0,0,1,1,0,1
308,https://psservices.runescape.com-nu.ru/,1,0,0,0,0,0,1,0,0,1,0,0
309,https://olxpl.id-173056.com,1,0,0,0,0,0,1,0,1,1,1,1
310,https://ocaque-domen.firebaseapp.com/,1,0,0,0,0,0,0,0,0,0,0,0
311,https://adamfeber.com/2018docu/js/bb9956e223ca8fdd8f40a60c25b5848e/login.php?cmd=login_submit&amp;id=2bfaac597422b84ef7985a68f16176502bfaac597422b84ef7985a68f1617650&amp;session=2bfaac597422b84ef7985a68f1617650,1,0,0,0,0,1,0,0,0,1,0,1
312,https://firebasestorage.googleapis.com/v0/b/solomidey-57f22.appspot.com/o/%EC%8A%B5S832%EB%8B%A4%ED%95%A0J%EC%98%A4%EB%98%90%EB%8B%A4F-1dr2%EC%9D%80BO%2F-%EC%9E%88oTR4s%EB%A1%9CuZ9-ToV%EC%9E%88-73L-os%EB%8B%88os9%EC%98%A4ck-z-rR%2F-5-LC:26pPDZ3:a%ED%95%A0Nb%ED%95%A08%EB%B0%9BW%EC%82%AC%2F487hhU74Y.html?alt=media&amp;token=2a2c8312-b0dd-4adf-8b8a-d5655ecb2174#,1,0,0,0,1,1,0,0,0,1,0,1
313,http://www.usuariesreguster.tonohost.com/,1,0,0,0,0,0,0,0,0,1,0,1
314,https://boma-ren.firebaseapp.com/,1,0,0,0,0,0,0,0,0,0,0,0
315,https://fgbbtyjuhgjhmgf.fra1.digitaloceanspaces.com/7u6ythrgfer56yhtgrfedcsxa.html,1,0,0,0,1,1,0,0,1,0,0,1
316,https://bezqyrdvnqoogaonymakmhclbv-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
317,http://rrvrrwvgekbdloetwquevqepsd-dot-gl099898987fhkl.uk.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
318,http://xhlvl.mjt.lu/lnk/AMAAAHx-kUwAAAAAAAAAAKzZV8wAAYCrgEQAAAAAABRDcQBfPoDNb6S0-uXHTv-OKsFcLYoUqAAUIe4/6/b-71cd6f24Q2bvEqiaaPww/aHR0cHM6Ly9iaXQubHkvM2FPWEhkaQ,1,0,0,0,0,1,0,1,1,0,0,1
319,https://www.hortipower.co.uk/recepit46/customer_center/customer-IDPP00C845/myaccount/signin,1,0,0,0,0,1,0,0,1,1,0,1
320,http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin&amp;hc=1&amp;hc=1&amp;hc=1&amp;hm=uk`1d72f%20j2b2vi&lt;265&amp;hm=uk`1d72f%20j2b2vi&lt;265bidderblocklogin&amp;hm=uk`1d72f%20j2b2vi&lt;265bidderblocklogin,1,0,1,0,1,1,0,0,1,1,0,1
321,https://www.amazon-check-co-jp.j5g.top/,1,0,0,0,0,0,1,0,0,1,0,0
322,https://sellrego.com/wp-admin/blogswp/,1,0,0,0,0,0,0,0,0,1,0,1
323,https://gshupljoghhrmeimlxtrnjcigx-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
324,https://mangeralertsupportmailalertconnecthomenbserbvcz.000webhostapp.com/,1,0,0,0,0,1,0,0,1,1,0,0
325,https://clouddoc-authorize.firebaseapp.com/.xx./xx...xx......,1,0,0,0,1,0,0,0,0,0,0,1
326,http://efashion.world/docu/project/b9757bb48c8d250cf6f5d482023860f8,1,0,0,0,0,0,0,0,0,0,0,1
327,http://sharefiles.app.link/uBLrDMbbOcb/,1,0,0,0,0,0,0,0,1,0,0,1
328,http://tes-cloudex02.duckdns.org/,1,0,0,0,0,0,0,0,0,0,0,1
329,http://amazon-user.auth.jp-4.top/,1,0,0,0,0,0,1,0,0,1,0,0
330,https://psservices.runescape.com-no.ru/,1,0,0,0,0,0,1,0,0,1,0,0
331,http://banquepostale-connexion-particulierssl.info/,1,0,0,0,0,0,0,0,0,1,1,1
332,https://www.webcase.me/bourbon/Fedex-Tracking-sewiss/scscsc/Fedex-Tracking-sewiss/fedex-tracking-V2/aea8349f334e4ed6b40ddb3f2394f900,1,0,0,0,0,1,0,0,0,1,0,1
333,https://www.join.whatsapmee.cf/,1,0,0,0,0,0,0,0,0,1,1,1
334,https://newsimdigital.com/doc/cmd-login=9feaf7f8354ad68ba40e29d70cd05405/?email=jjlytle@manatt.com&amp;loginpage=&amp;reff=Nzk1MWU5MjZiNzA5YTExZjgxNTRkMTk0MWQyZThiMzk=,1,0,0,1,0,1,0,0,0,0,0,1
335,http://doc.google.com/forms/d/1LK3XcLBeAzyA6CS72LIrkzFWw0goQTN7kxVOlGi1Ipg/viewform,1,0,0,0,0,1,0,0,0,0,0,1
336,https://wvk12-my.sharepoint.com/personal/pklewis_k12_wv_us/_layouts/15/WopiFrame.aspx?guestaccesstoken=tQInTDtuii%2bAM%2fbqmTNJkengGs2dptOi8hS2jqFtJKQ%3d&docid=1_1446052cffa4c4871bd24bb98fe86ed6d&wdFormId=%7BDF30D25D%2D0B59%2D47E5%2D956E%2DC601397EA4D7%7D&action=formsubmit&cid=57cdb8ab-426b-4eff-a51f-903ee3684f96,1,0,0,0,0,1,0,0,1,1,0,1
337,http://www.servllces.runescape.com-oa.ru/,1,0,0,0,1,0,1,0,0,1,0,0
338,http://groupwhattsap.jkub.com/,1,0,0,0,0,0,0,1,1,0,0,1
339,https://myhermes.redeliverfee.com/,1,0,0,0,0,0,1,1,0,1,0,0
340,http://www.atefnet.com/js/calendar/login/customer_center/customer-IDPP00C699/myaccount/signin/?country.x=US&locale.x=en_US,1,0,0,0,1,1,0,0,1,0,0,1
341,https://8010361370310234068010361370310234.blogspot.be/?m=0%5C,1,0,0,0,0,0,0,0,0,1,0,1
342,http://mzzhxktszzuasyqqxyxavfknzm-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
343,http://applepaymentpartner.com/es-mx/paypal,1,0,0,0,0,0,0,0,1,1,0,1
344,https://asupanngakakterbaru.com/,1,0,0,0,0,0,1,0,0,1,1,1
345,https://bit.ly/3mr4j7a,1,0,0,0,0,0,0,1,1,0,0,1
346,https://bit.ly/34mHgDG,1,0,0,0,0,0,0,0,0,0,0,1
347,http://treqin.com/36528office,1,0,0,0,0,0,1,0,0,0,0,1
348,https://cpu30691.mfs.gg/vLPt6Pu,1,0,0,0,0,0,0,0,0,0,0,1
349,http://qubectravel.com/bpm44/,1,0,0,0,0,0,0,0,1,0,0,1
350,https://react-ba2roi.stackblitz.io,1,0,0,0,0,0,0,0,0,1,0,0
351,https://www.revistasuninter.com/h/xx/index.html,1,0,0,0,0,0,1,0,1,0,0,1
352,http://www-paypal-com-login.menlosec.com/,1,0,0,0,0,0,0,0,0,0,0,0
353,https://main.d340w0rs0ab6uq.amplifyapp.com/index.html#stevewilliams@pplsi.com,1,0,0,1,1,1,0,0,1,1,1,1
354,https://u28ww4gcquzfkzfok1gp9a-on.drv.tw/www.gredirects.com/harrybt/start-1.html,1,0,0,0,1,1,0,0,0,0,0,1
355,https://coxus.yolasite.com/,1,0,0,0,0,0,0,0,0,0,0,0
356,http://bpl.kr/7rh?id=29c0m2c204,1,0,0,0,0,0,0,0,0,0,0,1
357,http://saritapariyar.com.np/Daniel,1,0,0,0,0,0,0,0,1,1,0,1
358,https://cciottawa050-my.sharepoint.com/personal/mariam_cciottawa_ca/_layouts/15/WopiFrame.aspx?guestaccesstoken=ajn%2bClx8sn3dvNINwZWtki88X1YsAgpfqC0SuQn4QUI%3d&docid=1_15993ec557a6249418cf4deddf0aade39&wdFormId=%7B727DF2E9%2D0051%2D4601%2D84FC%2D40EFF41D7EAF%7D&action=formsubmit,1,0,0,0,0,1,0,0,1,1,0,1
359,https://nprsrritwboprvnkmtxhqxuqwb-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
360,https://attnet4.aidaform.com/att-net,1,0,0,0,0,0,0,0,0,0,0,1
361,https://procurement.tevta.gop.pk/irii/banks/SCO/confirm.html,1,0,0,0,1,0,0,0,0,1,0,1
362,https://facabook.in/,1,0,0,0,0,0,1,0,0,0,0,0
363,https://www.tattoodragon.ru/application/?d2VuZHkucGVhcm1hbkBidGludGVybmV0LmNvbQ==,1,0,0,0,0,1,0,0,1,0,0,1
364,https://linktr.ee/PubgMobileHaloween,1,0,0,0,0,0,0,0,0,1,0,1
365,http://translate.sogoucdn.com/pcvtsnapshotorigin?_t=1527230263291&amp;from=en&amp;noTrans=0&amp;query=&amp;tabMode=1&amp;tfr=englishpc&amp;to=zh-CHS&amp;url=https://www.wellsfargo.com,1,0,0,0,1,1,0,1,1,1,0,1
366,https://orange.iobeya.com/s/download/resources/client-html-plugin/4.5.19.83329/public/,1,0,0,0,1,1,0,0,0,0,0,1
367,"https://secure.oldschool.com-mn.ru/m=forum/forums.ws643,9075756,4766556749,776542585599,3",1,0,0,0,1,1,1,0,1,1,0,1
368,http://irequest-beneficiary-removal.com/lloyds/Login.php,1,0,0,0,0,0,1,0,0,1,0,1
369,https://docs.google.com/forms/d/e/1FAIpQLSdW5e37HFGGI4m3tVKd-ebZT14a6fatCAjjuM4v2an9QkCw6Q/viewform?usp=send_form,1,0,0,0,0,1,0,0,0,0,0,1
370,http://www.thescrapescape.com/cccxxxxxxxxxc/doc/doc/document.php,1,0,0,0,0,0,0,0,1,0,0,1
371,https://bit.ly/3dv9ws6,1,0,0,0,0,0,0,1,1,0,0,1
372,http://mclaren-fe.ml/?login=do,1,0,0,0,0,0,0,0,1,1,0,1
373,http://theduecfoinv.com/0c350,1,0,0,0,0,0,1,0,1,0,0,1
374,https://tmedfavfwrudfzvcaxfcxyaecp-dot-gl099898987fhkl.uk.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
375,http://spectralwirejewelry.com/https/1/sucursalpersonas.transaccionesbancolombia.com/mua,1,0,0,0,0,1,0,0,0,0,0,1
376,http://tokullarmobilya.com/three-billing,1,0,0,0,0,0,0,0,0,1,0,1
377,http://vfcfthrlctfjyzvwpnpwozlwas-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
378,https://clouddoc-authorize.firebaseapp.com/.........x,1,0,0,0,1,0,0,0,0,0,0,1
379,https://www.autolikesfree.net/access-token.php,1,0,0,0,0,0,0,0,0,1,0,1
380,https://s.id/xZod5,1,0,0,0,0,0,0,0,0,0,0,1
381,https://onedrive.live.com/view.aspx?resid=2CCDA0F55E51C04D!1056&amp;authkey=!AHVXdmahSk9xQIc,1,0,0,0,0,1,0,0,0,0,0,1
382,https://embarqueja.com/wp-includes/pomo/ghd/payV1/myaccount/signin/?country.x=US&locale.x=en_US,1,0,0,0,0,1,0,0,1,0,0,1
383,http://obhdoxgetkjwiesxxchgzumdqv-dot-gle39404049.rj.r.appspot.com/,1,0,0,0,1,0,0,0,0,0,0,0
384,http://hostpoint.ch.1200028f.net2care.com/ar2/,1,0,0,0,1,0,0,0,0,1,0,1
385,https://pax4l.com/,1,0,0,0,0,0,0,0,0,0,0,0
386,http://www.atefnet.com/js/calendar/login/customer_center/customer-IDPP00C699/myaccount/signin/,1,0,0,0,0,1,0,0,1,0,0,1
387,https://main.d340w0rs0ab6uq.amplifyapp.com/index.html#haroldwitzel@prepaidlegal.com,1,0,0,1,1,1,0,0,1,1,1,1
388,http://00009484.com/banks/Tangerine,1,0,0,0,0,0,1,0,1,1,0,1
